VST-CA,mixed,Manhattan,230,5,False,1,7,10,N/A,87,0.9026974899529532,0.13594464154426408,0.0030185859868813833,0.6,1.0,3,4.7342292571877,1.0,4.0,1.6720641825938123
VST-CA,pure,Manhattan,230,5,False,1,7,10,N/A,87,0.8767749551223012,0.1350858381861665,0.0030185859868813833,0.6,0.8,4,7.34599216579802,1.0,4.0,1.644716913029559
VST-NCA,N/A,Manhattan,279,1,False,2,1,10,N/A,2,1.3717926113733667,0.12501191691882307,0.009706680111336043,2.0,3.0,0,0.5919441066045223,1.0,4.0,0.7093311623432331
VST-CA,mixed,Manhattan,279,1,False,2,1,10,N/A,2,1.017162702688131,0.148412188223772,0.013537180059078365,2.0,3.0,3,3.217365748597352,1.0,4.0,0.6639708638551354
VST-CA,pure,Manhattan,279,1,False,2,1,10,N/A,2,1.017162702688131,0.148412188223772,0.013537180059078365,2.0,3.0,3,3.282433915944374,1.0,4.0,0.6639708638551354
VST-NCA,N/A,Manhattan,270,5,False,3,8,10,N/A,77,1.2488538312218962,0.17172659650584637,0.007720842464760221,0.8,1.2,0,4.279479609403097,1.0,4.0,1.8502317716489682
VST-CA,mixed,Manhattan,270,5,False,3,8,10,N/A,77,1.219897719873283,0.17052421909830362,0.007720842464760221,0.8,1.0,3,5.8863890708027,1.0,4.0,1.8320647419512712
VST-CA,pure,Manhattan,270,5,False,3,8,10,N/A,77,1.219897719873283,0.17052421909830362,0.007720842464760221,0.8,1.0,3,6.693196607837123,1.0,4.0,1.8320647419512712
VST-NCA,N/A,Manhattan,146,2,False,4,2,10,N/A,3,0.5136436994245812,0.18060805109927194,0.0098813699145021,1.0,1.5,0,2.902258007595762,1.0,4.0,1.2599527468520018
VST-CA,mixed,Manhattan,146,2,False,4,2,10,N/A,3,0.45636219561820734,0.189096745281167,0.007199999018671852,1.0,1.5,3,4.0627182225527605,1.0,4.0,1.2195492527350336
VST-CA,pure,Manhattan,146,2,False,4,2,10,N/A,3,0.45636219561820734,0.189096745281167,0.007199999018671852,1.0,1.5,3,4.389302915502654,1.0,4.0,1.2195492527350336
VST-NCA,N/A,Manhattan,276,2,False,5,3,10,N/A,3,2.8494746593036724,0.23836369530811702,0.00875095577614736,1.5,2.5,0,4.201031796691282,1.0,4.0,1.4957058943647712
VST-CA,mixed,Manhattan,276,2,False,5,3,10,N/A,3,2.8494746593036724,0.23836369530811702,0.00875095577614736,1.5,2.5,2,5.570060763816926,1.0,4.0,1.4957058943647712
VST-CA,pure,Manhattan,276,2,False,5,3,10,N/A,3,2.8494746593036724,0.23836369530811702,0.00875095577614736,1.5,2.5,2,6.795323874341705,1.0,4.0,1.4957058943647712
VST-NCA,N/A,Manhattan,277,5,False,6,8,10,N/A,53,1.5661779200709998,0.14196414263628931,0.00576191548314559,1.6,1.6,0,4.855559121460914,1.0,4.0,1.954368260099261
VST-CA,mixed,Manhattan,277,5,False,6,8,10,N/A,53,1.377564879623835,0.14058361713722065,0.005041676047752391,1.4,1.4,3,7.011091676268947,1.0,4.0,1.9406598221149787
VST-CA,pure,Manhattan,277,5,False,6,8,10,N/A,53,1.377564879623835,0.14058361713722065,0.005041676047752391,1.4,1.4,3,8.834078423338227,1.0,4.0,1.9406598221149787
VST-NCA,N/A,Manhattan,252,5,False,7,7,10,N/A,41,1.7321626656290974,0.16982464803608555,0.007537228405428276,1.0,1.8,0,5.123342692848041,1.0,4.0,1.8851458423166376
VST-CA,mixed,Manhattan,252,5,False,7,7,10,N/A,41,1.5903425658331531,0.16967903130612189,0.007537228405428276,1.0,1.6,3,8.941269538628433,1.0,4.0,1.8665161524389806
VST-CA,pure,Manhattan,252,5,False,7,7,10,N/A,41,1.5903425658331531,0.16967903130612189,0.007537228405428276,1.0,1.6,3,10.555833590907497,1.0,4.0,1.8665161524389806
VST-NCA,N/A,Manhattan,211,2,False,8,2,10,N/A,2,0.6760778373873851,0.14955879522473053,0.010078852097259857,1.5,1.5,0,5.201903403965872,1.0,4.0,1.0800905479661997
VST-CA,mixed,Manhattan,211,2,False,8,2,10,N/A,2,0.5314656934468874,0.155058175715629,0.007190981953798919,1.0,1.5,3,5.718255711731672,1.0,4.0,1.0629039431716292
VST-CA,pure,Manhattan,211,2,False,8,2,10,N/A,2,0.49861679299193146,0.15772238632137256,0.007190981953798919,1.0,1.0,3,6.603519351221024,1.0,4.0,1.0326478195945257
VST-NCA,N/A,Manhattan,193,5,False,9,8,10,N/A,66,1.5317422227641435,0.18266538739276592,0.007419300744837694,0.4,1.8,0,4.014047561808923,1.0,4.0,1.9952211262168897
VST-CA,mixed,Manhattan,193,5,False,9,8,10,N/A,66,1.3141003595360474,0.1822291329591828,0.007419300744837694,0.4,1.6,3,5.780842087894172,1.0,4.0,1.9773480038272633
VST-CA,pure,Manhattan,193,5,False,9,8,10,N/A,66,1.3141003595360474,0.1822291329591828,0.007419300744837694,0.4,1.6,3,6.343412871444627,1.0,4.0,1.9773480038272633
VST-NCA,N/A,Manhattan,425,5,False,10,8,10,N/A,49,1.3329139163777615,0.12448540337610603,0.006726331514389729,0.8,1.2,0,4.4162868187952995,1.0,4.0,1.6773001217420485
VST-CA,mixed,Manhattan,425,5,False,10,8,10,N/A,49,1.242252222207632,0.1230746987145282,0.006726331514389729,0.8,1.0,4,8.010766402539673,1.0,4.0,1.6330165776889882
VST-CA,pure,Manhattan,425,5,False,10,8,10,N/A,49,1.187023806076997,0.12308609965721272,0.006726331514389729,0.8,0.8,5,11.382044653293349,1.0,4.0,1.5822630085422722
VST-NCA,N/A,Manhattan,200,5,False,11,8,10,N/A,65,1.2258401597157316,0.18741763169026096,0.007539667394995256,0.4,1.4,0,4.40140001918482,1.0,4.0,1.9489803152289034
VST-CA,mixed,Manhattan,200,5,False,11,8,10,N/A,65,1.2258401597157316,0.18741763169026096,0.007539667394995256,0.4,1.4,2,5.44260556889148,1.0,4.0,1.9489803152289034
VST-CA,pure,Manhattan,200,5,False,11,8,10,N/A,65,1.2258401597157316,0.18741763169026096,0.007539667394995256,0.4,1.4,2,5.5046965342162935,1.0,4.0,1.9489803152289034
VST-NCA,N/A,Manhattan,508,3,False,12,4,10,N/A,9,1.6563520449097324,0.1516105156647689,0.004658243153278011,1.3333333333333333,2.0,0,6.452623526054083,1.0,4.0,1.4153324225001853
VST-CA,mixed,Manhattan,508,3,False,12,4,10,N/A,9,1.6563520449097324,0.1516105156647689,0.004658243153278011,1.3333333333333333,2.0,2,11.873155088066653,1.0,4.0,1.4153324225001853
VST-CA,pure,Manhattan,508,3,False,12,4,10,N/A,9,1.6563520449097324,0.1516105156647689,0.004658243153278011,1.3333333333333333,2.0,2,14.811505452874599,1.0,4.0,1.4153324225001853
VST-NCA,N/A,Manhattan,403,3,False,13,4,10,N/A,6,1.244133204070264,0.16060254880421754,0.005652461041727541,1.3333333333333333,1.6666666666666667,0,8.16714924814005,1.0,4.0,1.5348127478806524
VST-CA,mixed,Manhattan,403,3,False,13,4,10,N/A,6,1.244133204070264,0.16060254880421754,0.005652461041727541,1.3333333333333333,1.6666666666666667,2,12.41590825386038,1.0,4.0,1.5348127478806524
VST-CA,pure,Manhattan,403,3,False,13,4,10,N/A,6,1.244133204070264,0.16060254880421754,0.005652461041727541,1.3333333333333333,1.6666666666666667,2,13.720246039575272,1.0,4.0,1.5348127478806524
VST-NCA,N/A,Manhattan,260,5,False,14,7,10,N/A,73,1.3562282205212486,0.16169034923776301,0.006252753801215719,0.6,1.4,0,4.706949686391113,1.0,4.0,1.731594026482344
VST-CA,mixed,Manhattan,260,5,False,14,7,10,N/A,73,1.1507440502060842,0.1607104974320192,0.006252753801215719,0.6,1.2,3,4.309784541681836,1.0,4.0,1.7260701115094943
VST-CA,pure,Manhattan,260,5,False,14,7,10,N/A,73,1.1481735603366512,0.16039617043749824,0.006252753801215719,0.6,1.2,4,4.81317642823393,1.0,4.0,1.723884180191291
VST-NCA,N/A,Manhattan,100,2,False,15,3,10,N/A,3,7.365766567141639,0.636521685810585,0.07646394497604,2.0,2.5,0,3.510072235242376,1.0,4.0,2.246033656201784
VST-CA,mixed,Manhattan,100,2,False,15,3,10,N/A,3,7.365766567141639,0.636521685810585,0.07646394497604,2.0,2.5,2,4.001164116781183,1.0,4.0,2.246033656201784
VST-CA,pure,Manhattan,100,2,False,15,3,10,N/A,3,7.365766567141639,0.636521685810585,0.07646394497604,2.0,2.5,2,4.269484152971813,1.0,4.0,2.246033656201784
VST-NCA,N/A,Manhattan,46,1,False,16,1,10,N/A,3,0.16005713269688868,0.3752300354622385,0.03523952996338179,1.0,2.0,0,0.013628732407482858,1.0,4.0,1.106452022253965
VST-CA,mixed,Manhattan,46,1,False,16,1,10,N/A,3,0.16005713269688868,0.3752300354622385,0.03523952996338179,1.0,2.0,2,0.07729790691882954,1.0,4.0,1.106452022253965
VST-CA,pure,Manhattan,46,1,False,16,1,10,N/A,3,0.16005713269688868,0.3752300354622385,0.03523952996338179,1.0,2.0,2,0.07644366862973584,1.0,4.0,1.106452022253965
VST-NCA,N/A,Manhattan,58,1,False,17,1,10,N/A,4,0.10306914665068358,0.31064331842434384,0.03310477099877567,1.0,1.0,0,0.01720042743494332,1.0,4.0,0.9660096062568558
VST-CA,mixed,Manhattan,58,1,False,17,1,10,N/A,4,0.10306914665068358,0.31064331842434384,0.03310477099877567,1.0,1.0,2,0.03500284811889287,1.0,4.0,0.9660096062568558
VST-CA,pure,Manhattan,58,1,False,17,1,10,N/A,4,0.10306914665068358,0.31064331842434384,0.03310477099877567,1.0,1.0,2,0.03532101635408935,1.0,4.0,0.9660096062568558
VST-NCA,N/A,Manhattan,181,4,False,18,6,10,N/A,58,0.8472066299858244,0.17962806639601733,0.008593146433925137,0.5,1.25,0,3.6192749948583582,1.0,4.0,1.6890825487916268
VST-CA,mixed,Manhattan,181,4,False,18,6,10,N/A,58,0.8472066299858244,0.17962806639601733,0.008593146433925137,0.5,1.25,2,4.224822569891387,1.0,4.0,1.6890825487916268
VST-CA,pure,Manhattan,181,4,False,18,6,10,N/A,58,0.8472066299858244,0.17962806639601733,0.008593146433925137,0.5,1.25,2,4.350486785557393,1.0,4.0,1.6890825487916268
VST-NCA,N/A,Manhattan,272,6,False,19,9,10,N/A,47,1.6818047223283912,0.1697441130802471,0.007725856607421922,1.3333333333333333,1.6666666666666667,0,6.511089505145776,1.0,4.0,2.081276149066289
VST-CA,mixed,Manhattan,272,6,False,19,9,10,N/A,47,1.4676321390332376,0.16936300557186607,0.006760124531494183,1.1666666666666667,1.5,3,12.360503163721262,1.0,4.0,2.0875332180682777
VST-CA,pure,Manhattan,272,6,False,19,9,10,N/A,47,1.4676321390332376,0.16936300557186607,0.006760124531494183,1.1666666666666667,1.5,3,14.153376826852138,1.0,4.0,2.0875332180682777
VST-NCA,N/A,Manhattan,447,5,False,20,7,10,N/A,44,0.9500347894225258,0.09847005059012394,0.0032798997223776397,0.4,1.0,0,6.247504886014042,1.0,4.0,1.4600181457895056
VST-CA,mixed,Manhattan,447,5,False,20,7,10,N/A,44,0.9498867132477716,0.09848561113090178,0.0032798997223776397,0.4,1.0,3,7.592551231599202,1.0,4.0,1.4600181457895056
VST-CA,pure,Manhattan,447,5,False,20,7,10,N/A,44,0.9498867132477716,0.09848561113090178,0.0032798997223776397,0.4,1.0,3,10.56641998759693,1.0,4.0,1.4600181457895056
VST-NCA,N/A,Manhattan,184,4,False,21,6,10,N/A,35,1.3425684667995748,0.2613182123466208,0.014298312380715151,0.75,1.5,0,4.588526758698606,1.0,4.0,1.9886973737884275
VST-CA,mixed,Manhattan,184,4,False,21,6,10,N/A,35,1.3425684667995748,0.2613182123466208,0.014298312380715151,0.75,1.5,2,5.2076900393999495,1.0,4.0,1.9886973737884275
VST-CA,pure,Manhattan,184,4,False,21,6,10,N/A,35,1.203946981463973,0.25874941999198237,0.009885948821171164,0.75,1.25,3,7.43837424716304,1.0,4.0,1.9170784244132775
VST-NCA,N/A,Manhattan,363,5,False,22,8,10,N/A,55,1.8091157311561128,0.12197119207158827,0.005381946212462471,1.2,1.8,0,7.19144490616992,1.0,4.0,1.7212258306384918
VST-CA,mixed,Manhattan,363,5,False,22,8,10,N/A,55,1.8091157311561128,0.12197119207158827,0.005381946212462471,1.2,1.8,2,11.373934521292995,1.0,4.0,1.7212258306384918
VST-CA,pure,Manhattan,363,5,False,22,8,10,N/A,55,1.8091157311561128,0.12197119207158827,0.005381946212462471,1.2,1.8,2,11.886273409148885,1.0,4.0,1.7212258306384918
VST-NCA,N/A,Manhattan,39,1,False,23,1,10,N/A,2,0.2843012867958795,0.41282095172368305,0.0542163026816937,1.0,2.0,0,0.04704310784836707,1.0,4.0,1.1622337567842163
VST-CA,mixed,Manhattan,39,1,False,23,1,10,N/A,2,0.2843012867958795,0.41282095172368305,0.0542163026816937,1.0,2.0,2,0.10805403807205494,1.0,4.0,1.1622337567842163
VST-CA,pure,Manhattan,39,1,False,23,1,10,N/A,2,0.2843012867958795,0.41282095172368305,0.0542163026816937,1.0,2.0,2,0.11088952496220372,1.0,4.0,1.1622337567842163
VST-NCA,N/A,Manhattan,124,4,False,24,5,10,N/A,39,0.3968475684471595,0.15876174617091493,0.007806033265297958,0.25,0.75,0,3.6460331013389577,1.0,4.0,1.463556518139885
VST-CA,mixed,Manhattan,124,4,False,24,5,10,N/A,39,0.3968475684471595,0.15876174617091493,0.007806033265297958,0.25,0.75,2,3.634474830958311,1.0,4.0,1.463556518139885
VST-CA,pure,Manhattan,124,4,False,24,5,10,N/A,39,0.3968475684471595,0.15876174617091493,0.007806033265297958,0.25,0.75,2,3.4977548612436067,1.0,4.0,1.463556518139885
VST-NCA,N/A,Manhattan,321,6,False,25,9,10,N/A,51,1.4326073540928086,0.12819685464532826,0.004122422772177487,0.6666666666666666,1.0,0,5.971898955137021,1.0,4.0,1.8956244048609516
VST-CA,mixed,Manhattan,321,6,False,25,9,10,N/A,51,1.355903888477624,0.12714623660499608,0.004122422772177487,0.6666666666666666,0.8333333333333334,3,10.282986960234098,1.0,4.0,1.8889008453531266
VST-CA,pure,Manhattan,321,6,False,25,9,10,N/A,51,1.355903888477624,0.12714623660499608,0.004122422772177487,0.6666666666666666,0.8333333333333334,3,12.048489865394345,1.0,4.0,1.8889008453531266
VST-NCA,N/A,Manhattan,164,4,False,26,6,10,N/A,19,1.164508992466176,0.2685659448579184,0.010466808160720972,0.75,1.75,0,5.245119413749308,1.0,4.0,2.2603218629090245
VST-CA,mixed,Manhattan,164,4,False,26,6,10,N/A,19,1.164508992466176,0.2685659448579184,0.010466808160720972,0.75,1.75,2,6.759677979007961,1.0,4.0,2.2603218629090245
VST-CA,pure,Manhattan,164,4,False,26,6,10,N/A,19,1.164508992466176,0.2685659448579184,0.010466808160720972,0.75,1.75,2,6.8249352314476255,1.0,4.0,2.2603218629090245
VST-NCA,N/A,Manhattan,216,5,False,27,8,10,N/A,72,2.309071469888127,0.2051693642449508,0.012461973750626666,1.6,1.6,0,5.11278471813489,1.0,4.0,2.0410102037162288
VST-CA,mixed,Manhattan,216,5,False,27,8,10,N/A,72,2.263249553941963,0.2051619698583902,0.012461973750626666,1.6,1.6,3,5.6169526825410685,1.0,4.0,2.060996357314167
VST-CA,pure,Manhattan,216,5,False,27,8,10,N/A,72,2.263249553941963,0.2051619698583902,0.012461973750626666,1.6,1.6,3,5.854901863257851,1.0,4.0,2.060996357314167
VST-NCA,N/A,Manhattan,356,1,False,28,1,10,N/A,2,1.2505314534709295,0.12889614794105275,0.009181519614646194,2.0,2.0,0,0.38259453958562517,1.0,4.0,0.706915937838663
VST-CA,mixed,Manhattan,356,1,False,28,1,10,N/A,2,0.44432171949687294,0.14500606821585466,0.007341677489059593,1.0,2.0,3,3.103700738695011,1.0,4.0,0.6789810020093061
VST-CA,pure,Manhattan,356,1,False,28,1,10,N/A,2,0.44432171949687294,0.14500606821585466,0.007341677489059593,1.0,2.0,3,3.075665222277621,1.0,4.0,0.6789810020093061
VST-NCA,N/A,Manhattan,283,4,False,29,6,10,N/A,57,0.7367237194821482,0.11068083277991125,0.005064989181872614,0.5,1.0,0,5.922449058541702,1.0,4.0,1.3273868900240604
VST-CA,mixed,Manhattan,283,4,False,29,6,10,N/A,57,0.7367237194821482,0.11068083277991125,0.005064989181872614,0.5,1.0,2,6.7415759433234825,1.0,4.0,1.3273868900240604
VST-CA,pure,Manhattan,283,4,False,29,6,10,N/A,57,0.7367237194821482,0.11068083277991125,0.005064989181872614,0.5,1.0,2,6.7281722182286785,1.0,4.0,1.3273868900240604
VST-NCA,N/A,Manhattan,343,3,False,30,4,10,N/A,5,1.290646729840851,0.15656675156248603,0.004943024523817525,0.6666666666666666,1.6666666666666667,0,5.772516027823485,1.0,4.0,1.5435886881251113
VST-CA,mixed,Manhattan,343,3,False,30,4,10,N/A,5,1.290646729840851,0.15656675156248603,0.004943024523817525,0.6666666666666666,1.6666666666666667,2,9.641711776685383,1.0,4.0,1.5435886881251113
VST-CA,pure,Manhattan,343,3,False,30,4,10,N/A,5,1.290646729840851,0.15656675156248603,0.004943024523817525,0.6666666666666666,1.6666666666666667,2,9.616803072415678,1.0,4.0,1.5435886881251113
VST-NCA,N/A,Manhattan,190,5,False,31,8,10,N/A,61,1.9453150587876993,0.18788802388347814,0.00727735160093094,0.4,2.0,0,4.575525678268718,1.0,4.0,1.959564626810035
VST-CA,mixed,Manhattan,190,5,False,31,8,10,N/A,61,1.3701826462125297,0.1860191544010409,0.0068540022570502766,0.8,1.6,3,6.940704257098901,1.0,4.0,1.9558922360029025
VST-CA,pure,Manhattan,190,5,False,31,8,10,N/A,61,1.3701826462125297,0.1860191544010409,0.0068540022570502766,0.8,1.6,3,8.302441803042825,1.0,4.0,1.9558922360029025
VST-NCA,N/A,Manhattan,391,5,False,32,8,10,N/A,46,1.3414241713828192,0.13272242923166014,0.004599983276666648,1.0,1.4,0,5.202806985963889,1.0,4.0,1.7135762821893126
VST-CA,mixed,Manhattan,391,5,False,32,8,10,N/A,46,1.3414241713828192,0.13272242923166014,0.004599983276666648,1.0,1.4,2,8.038328614101033,1.0,4.0,1.7135762821893126
VST-CA,pure,Manhattan,391,5,False,32,8,10,N/A,46,1.3414241713828192,0.13272242923166014,0.004599983276666648,1.0,1.4,2,7.396619600663257,1.0,4.0,1.7135762821893126
VST-NCA,N/A,Manhattan,102,4,False,33,5,10,N/A,30,0.572233467417377,0.20323887563764784,0.015074778554472886,1.25,1.5,0,3.390901651672152,1.0,4.0,1.7867476963817537
VST-CA,mixed,Manhattan,102,4,False,33,5,10,N/A,30,0.572233467417377,0.20323887563764784,0.015074778554472886,1.25,1.5,2,3.6734547820171883,1.0,4.0,1.7867476963817537
VST-CA,pure,Manhattan,102,4,False,33,5,10,N/A,30,0.572233467417377,0.20323887563764784,0.015074778554472886,1.25,1.5,2,3.736186820808598,1.0,4.0,1.7867476963817537
VST-NCA,N/A,Manhattan,217,4,False,34,5,10,N/A,9,1.1999789920869006,0.18710602746264643,0.009082527460694807,0.5,1.5,0,4.249368104463429,1.0,4.0,1.7718599028107045
VST-CA,mixed,Manhattan,217,4,False,34,5,10,N/A,9,1.1999789920869006,0.18710602746264643,0.009082527460694807,0.5,1.5,2,6.016089207109758,1.0,4.0,1.7718599028107045
VST-CA,pure,Manhattan,217,4,False,34,5,10,N/A,9,1.1999789920869006,0.18710602746264643,0.009082527460694807,0.5,1.5,2,5.128451148346471,1.0,4.0,1.7718599028107045
VST-NCA,N/A,Manhattan,198,1,False,35,1,10,N/A,1,2.6095381154889616,0.17371659290481278,0.021110441734391115,3.0,3.0,0,0.7160912992829935,1.0,4.0,0.7766408141218087
VST-CA,mixed,Manhattan,198,1,False,35,1,10,N/A,1,0.8134990429022754,0.20537009438412185,0.007781387878273393,1.0,2.0,3,2.0404211821094123,1.0,4.0,0.8202765580181542
VST-CA,pure,Manhattan,198,1,False,35,1,10,N/A,1,0.8134990429022754,0.20537009438412185,0.007781387878273393,1.0,2.0,3,1.8199436218518485,1.0,4.0,0.8202765580181542
VST-NCA,N/A,Manhattan,135,4,False,36,5,10,N/A,28,1.0124469492954098,0.18406902650267978,0.01129314768222239,1.5,1.5,0,4.069367780768744,1.0,4.0,1.754461349666058
VST-CA,mixed,Manhattan,135,4,False,36,5,10,N/A,28,0.5991777584955158,0.17859759907157796,0.007315963323428987,0.5,1.0,3,4.453520792057361,1.0,4.0,1.7219362631337027
VST-CA,pure,Manhattan,135,4,False,36,5,10,N/A,28,0.6029933007342231,0.17596908796780267,0.007315963323428987,0.5,1.25,4,5.70241401266594,1.0,4.0,1.7237360338953607
VST-NCA,N/A,Manhattan,139,3,False,37,4,10,N/A,6,1.8428546150531688,0.3222524792509932,0.05556899329315594,1.6666666666666667,1.6666666666666667,0,3.75452057455027,1.0,4.0,1.9223784584938464
VST-CA,mixed,Manhattan,139,3,False,37,4,10,N/A,6,1.459164109610671,0.3368660729013297,0.01277212583591959,0.6666666666666666,2.0,3,4.760584324253614,1.0,4.0,2.1395964913480117
VST-CA,pure,Manhattan,139,3,False,37,4,10,N/A,6,0.728204676103874,0.3069732670414891,0.03334139597589356,1.0,1.3333333333333333,4,6.760902492488981,1.0,4.0,1.840023446648706
VST-NCA,N/A,Manhattan,279,6,False,38,9,10,N/A,85,1.6850821322264946,0.176125063383203,0.006456663890260353,0.6666666666666666,1.3333333333333333,0,5.335986840624855,1.0,4.0,2.0073866349184217
VST-CA,mixed,Manhattan,279,6,False,38,9,10,N/A,85,1.5603548727961745,0.17289104273325137,0.006456663890260353,0.6666666666666666,1.1666666666666667,3,9.08197174302893,1.0,4.0,1.9620031909074562
VST-CA,pure,Manhattan,279,6,False,38,9,10,N/A,85,1.5603548727961745,0.17289104273325137,0.006456663890260353,0.6666666666666666,1.1666666666666667,3,10.423084013388234,1.0,4.0,1.9620031909074562
VST-NCA,N/A,Manhattan,193,1,False,39,1,10,N/A,1,2.6472394205274115,0.18384484776579557,0.02190141812722603,3.0,3.0,0,0.492741145666173,1.0,4.0,0.8253401038288309
VST-CA,mixed,Manhattan,193,1,False,39,1,10,N/A,1,1.4551157889525452,0.2002734668527666,0.01473058713233479,2.0,3.0,3,2.83878028667516,1.0,4.0,0.8098887319888783
VST-CA,pure,Manhattan,193,1,False,39,1,10,N/A,1,1.4551157889525452,0.2002734668527666,0.01473058713233479,2.0,3.0,3,2.9155946252462854,1.0,4.0,0.8098887319888783
VST-NCA,N/A,Manhattan,136,1,False,40,1,10,N/A,1,3.680708526872042,0.2765090324032426,0.01641973133814228,2.0,3.0,0,0.5982628645957675,1.0,4.0,1.0955269823293126
VST-CA,mixed,Manhattan,136,1,False,40,1,10,N/A,1,3.680708526872042,0.2765090324032426,0.01641973133814228,2.0,3.0,2,1.4813198534214962,1.0,4.0,1.0955269823293126
VST-CA,pure,Manhattan,136,1,False,40,1,10,N/A,1,3.680708526872042,0.2765090324032426,0.01641973133814228,2.0,3.0,2,1.3062199521484672,1.0,4.0,1.0955269823293126
VST-NCA,N/A,Manhattan,434,4,False,41,5,10,N/A,12,2.489483792490972,0.17409451301180542,0.006770348643875558,1.75,1.75,0,6.143529006797962,1.0,4.0,1.7481476613026004
VST-CA,mixed,Manhattan,434,4,False,41,5,10,N/A,12,1.9055318760512285,0.1778006256349083,0.005803155980464764,1.5,1.75,3,8.98518701857813,1.0,4.0,1.7892845720609112
VST-CA,pure,Manhattan,434,4,False,41,5,10,N/A,12,1.9055318760512285,0.1778006256349083,0.005803155980464764,1.5,1.75,3,12.820155207675839,1.0,4.0,1.7892845720609112
